Edition,CRO,MAR,NGR,TAN,DJI,EUN,IOP,BAR,CAN,NZL,BER,IRQ,THA,MOZ,ESP,RUS,VIE,FIN,TOG,MDA,SRB,JAM,MAS,SVK,LUX,AZE,DEN,CIV,EUA,UGA,FRG,GUY,BDI,MKD,ETH,CHN,CRC,TUR,TCH,TJK,EGY,AHO,BWI,HKG,CUB,PAK,ISL,FRA,URU,BUL,CMR,HAI,ZAM,SYR,SRI,AFG,ISR,BAH,GRE,TPE,KEN,PUR,BOH,PAN,HUN,IRL,SLO,IND,PER,BEL,ERI,RU1,EST,MRI,NIG,POL,LTU,IRI,URS,LIB,KOR,SEN,ITA,LAT,CZE,KSA,GDR,PRK,ROU,BLR,MEX,ANZ,SUR,ARM,SWE,ZIM,YUG,VEN,TRI,NOR,AUS,TUN,PAR,KGZ,ALG,COL,DOM,QAT,UKR,UZB,RSA,USA,GEO,ARG,BRA,KUW,UAE,SCG,SIN,ZZX,AUT,MGL,GBR,GHA,SUD,NED,NAM,TGA,ISV,POR,PHI,INA,GER,CHI,SUI,JPN,KAZ,ECU
1896,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 2, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5, 4, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[10, 20, 22]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 1, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[11, 7, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 2, 2]","[2, 1, 2]","[0, 0, 0]","[2, 3, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[26, 5, 2]","[0, 0, 0]","[1, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1900,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 0, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 5, 5]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 0]","[0, 0, 0]","[0, 0, 0]","[51, 90, 55]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[10, 20, 22]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]","[3, 3, 4]","[0, 0, 0]","[0, 0, 0]","[0, 2, 0]","[0, 0, 0]","[5, 19, 15]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 6, 3]","[4, 0, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[38, 21, 16]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[20, 10, 10]","[2, 4, 5]","[0, 0, 0]","[50, 23, 12]","[0, 0, 0]","[0, 0, 0]","[0, 5, 15]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[37, 24, 12]","[0, 0, 0]","[14, 3, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1904,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[27, 9, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 5, 5]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5, 3, 3]","[0, 0, 0]","[0, 0, 0]","[51, 90, 55]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[11, 20, 23]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]","[5, 4, 5]","[0, 0, 0]","[0, 0, 0]","[0, 2, 0]","[0, 0, 0]","[5, 19, 15]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 6, 3]","[4, 0, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[184, 158, 127]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[23, 15, 10]","[2, 4, 6]","[0, 0, 0]","[51, 24, 12]","[0, 0, 0]","[0, 0, 0]","[0, 5, 15]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[41, 28, 16]","[0, 0, 0]","[15, 3, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1908,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[44, 17, 27]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 27]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 17, 8]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5, 3, 3]","[0, 0, 0]","[0, 0, 0]","[60, 95, 76]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[11, 23, 23]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 6]","[0, 0, 0]","[11, 11, 10]","[0, 0, 0]","[0, 0, 0]","[0, 2, 0]","[0, 0, 0]","[6, 43, 21]","[0, 0, 0]","[1, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[4, 7, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[15, 2, 2]","[0, 0, 0]","[0, 0, 0]","[69, 18, 11]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[7, 40, 6]","[4, 0, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 0]","[218, 172, 142]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[23, 15, 10]","[2, 4, 7]","[0, 0, 0]","[195, 159, 80]","[0, 0, 0]","[0, 0, 0]","[0, 5, 26]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[45, 39, 23]","[0, 0, 0]","[15, 3, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1912,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[47, 19, 30]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 0, 0]","[0, 0, 0]","[0, 0, 0]","[10, 37, 49]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[7, 62, 42]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5, 3, 3]","[0, 0, 0]","[0, 0, 0]","[70, 105, 81]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[12, 23, 24]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 6]","[0, 0, 0]","[21, 28, 13]","[0, 0, 0]","[0, 0, 0]","[0, 2, 0]","[0, 0, 0]","[15, 44, 30]","[0, 0, 0]","[1, 7, 9]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[22, 8, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[20, 4, 5]","[0, 0, 0]","[0, 0, 0]","[155, 80, 35]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[48, 46, 35]","[4, 0, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[6, 3, 0]","[263, 197, 173]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[23, 15, 10]","[2, 13, 12]","[0, 0, 0]","[239, 217, 138]","[0, 0, 0]","[0, 0, 0]","[0, 5, 48]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[55, 58, 46]","[0, 0, 0]","[15, 3, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1916,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[47, 19, 30]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 0, 0]","[0, 0, 0]","[0, 0, 0]","[10, 37, 49]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[7, 62, 42]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5, 3, 3]","[0, 0, 0]","[0, 0, 0]","[70, 105, 81]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[12, 23, 24]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 6]","[0, 0, 0]","[21, 28, 13]","[0, 0, 0]","[0, 0, 0]","[0, 2, 0]","[0, 0, 0]","[15, 44, 30]","[0, 0, 0]","[1, 7, 9]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[22, 8, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[20, 4, 5]","[0, 0, 0]","[0, 0, 0]","[155, 80, 35]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[48, 46, 35]","[4, 0, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[6, 3, 0]","[263, 197, 173]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[23, 15, 10]","[2, 13, 12]","[0, 0, 0]","[239, 217, 138]","[0, 0, 0]","[0, 0, 0]","[0, 5, 48]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[55, 58, 46]","[0, 0, 0]","[15, 3, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1920,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[57, 22, 33]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 24, 0]","[0, 0, 0]","[0, 0, 0]","[28, 51, 66]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 0]","[0, 0, 0]","[37, 106, 43]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 10]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5, 3, 3]","[0, 0, 0]","[0, 0, 0]","[83, 178, 136]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[12, 28, 24]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 6]","[0, 0, 0]","[21, 28, 13]","[0, 0, 0]","[0, 0, 0]","[0, 2, 0]","[0, 0, 0]","[72, 110, 95]","[0, 0, 0]","[1, 7, 9]","[1, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[90, 17, 9]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[20, 4, 5]","[0, 0, 0]","[0, 0, 0]","[208, 116, 92]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[106, 102, 62]","[4, 5, 4]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[9, 15, 6]","[372, 242, 210]","[0, 0, 0]","[0, 0, 0]","[1, 1, 5]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[23, 15, 10]","[2, 13, 12]","[0, 0, 0]","[294, 252, 155]","[0, 0, 0]","[0, 0, 0]","[14, 15, 72]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[55, 58, 46]","[0, 0, 0]","[21, 5, 23]","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]"
1924,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[57, 41, 34]","[0, 0, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2, 24, 0]","[0, 0, 0]","[0, 0, 0]","[52, 64, 81]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 0]","[0, 0, 0]","[39, 114, 45]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 4, 15]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5, 3, 3]","[0, 0, 0]","[0, 0, 0]","[122, 241, 156]","[22, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 7]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[12, 28, 24]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 6]","[0, 0, 0]","[23, 38, 21]","[0, 0, 0]","[0, 0, 0]","[0, 2, 0]","[0, 0, 0]","[75, 139, 101]","[0, 0, 0]","[1, 7, 9]","[2, 3, 4]","[0, 0, 0]","[0, 0, 0]","[0, 4, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[115, 22, 30]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 23]","[0, 0, 0]","[0, 0, 0]","[20, 4, 5]","[0, 0, 0]","[0, 0, 0]","[214, 141, 141]","[0, 0, 0]","[2, 0, 0]","[0, 0, 0]","[0, 0, 0]","[122, 109, 65]","[7, 10, 6]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[10, 16, 7]","[482, 279, 260]","[0, 0, 0]","[6, 3, 2]","[1, 1, 5]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[23, 15, 10]","[2, 16, 13]","[0, 0, 0]","[311, 281, 175]","[0, 0, 0]","[0, 0, 0]","[22, 16, 89]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 3]","[0, 0, 0]","[0, 0, 0]","[55, 58, 46]","[0, 0, 0]","[34, 36, 44]","[0, 3, 1]","[0, 0, 0]","[0, 0, 0]"
1928,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[64, 46, 55]","[1, 0, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5, 24, 0]","[0, 0, 0]","[0, 0, 0]","[60, 72, 90]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 0]","[0, 0, 0]","[44, 119, 48]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[3, 16, 17]","[0, 0, 0]","[2, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5, 3, 3]","[0, 0, 0]","[0, 0, 0]","[129, 257, 169]","[44, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 7]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[12, 28, 24]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 6]","[0, 0, 0]","[32, 49, 21]","[1, 0, 0]","[0, 0, 0]","[15, 2, 0]","[0, 0, 0]","[75, 140, 105]","[0, 0, 0]","[1, 7, 9]","[4, 4, 10]","[0, 0, 0]","[0, 0, 0]","[1, 7, 15]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[133, 43, 61]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 23]","[0, 0, 0]","[0, 0, 0]","[20, 4, 5]","[0, 0, 0]","[0, 0, 0]","[221, 149, 162]","[0, 0, 0]","[3, 1, 10]","[0, 0, 0]","[0, 0, 0]","[126, 113, 66]","[8, 12, 7]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[11, 16, 12]","[525, 303, 276]","[0, 0, 0]","[9, 27, 7]","[1, 1, 5]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[23, 15, 10]","[4, 16, 15]","[0, 0, 0]","[317, 306, 199]","[0, 0, 0]","[0, 0, 0]","[42, 55, 95]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 3]","[0, 0, 1]","[0, 0, 0]","[75, 71, 85]","[0, 1, 0]","[50, 44, 49]","[2, 8, 2]","[0, 0, 0]","[0, 0, 0]"
